"restaurant_name","city","restaurant_type","swiggy_rating","zomato_rating","rating_gap","better_rated"
"Restaurant_1010","Delhi","Fine Dine","3.9","4.2","0.3","Zomato higher"
"Restaurant_1562","Hyderabad","Cafe","3.5","3.8","0.3","Zomato higher"
"Restaurant_857","Bangalore","Casual Dining","4.0","4.3","0.3","Zomato higher"
"Restaurant_1564","Hyderabad","Qsr (Quick Service)","3.8","4.1","0.3","Zomato higher"
"Restaurant_251","Mumbai","Cloud Kitchen","3.8","3.5","0.3","Swiggy higher"
"Restaurant_1338","Pune","Qsr (Quick Service)","4.4","4.1","0.3","Swiggy higher"
"Restaurant_1004","Delhi","Cafe","4.2","3.9","0.3","Swiggy higher"
"Restaurant_254","Mumbai","Qsr (Quick Service)","4.0","3.7","0.3","Swiggy higher"
"Restaurant_1569","Hyderabad","Food Truck","4.5","4.2","0.3","Swiggy higher"
"Restaurant_854","Bangalore","Cloud Kitchen","3.7","4.0","0.3","Zomato higher"
"Restaurant_2215","Ahmedabad","Food Truck","4.0","3.7","0.3","Swiggy higher"
"Restaurant_2209","Ahmedabad","Cafe","3.8","4.1","0.3","Zomato higher"
"Restaurant_2204","Ahmedabad","Qsr (Quick Service)","4.1","3.8","0.3","Swiggy higher"
"Restaurant_1145","Delhi","Food Truck","4.2","3.9","0.3","Swiggy higher"
"Restaurant_2198","Ahmedabad","Qsr (Quick Service)","3.9","3.6","0.3","Swiggy higher"
"Restaurant_1576","Hyderabad","Fine Dine","3.7","3.4","0.3","Swiggy higher"
"Restaurant_264","Mumbai","Fine Dine","4.2","4.5","0.3","Zomato higher"
"Restaurant_276","Mumbai","Food Truck","4.2","4.5","0.3","Zomato higher"
"Restaurant_2406","Lucknow","Casual Dining","3.6","3.9","0.3","Zomato higher"
"Restaurant_2407","Lucknow","Cafe","3.7","4.0","0.3","Zomato higher"
"Restaurant_2181","Ahmedabad","Fine Dine","3.5","3.8","0.3","Zomato higher"
"Restaurant_1582","Hyderabad","Food Truck","3.8","4.1","0.3","Zomato higher"
"Restaurant_1583","Hyderabad","Cloud Kitchen","3.5","3.2","0.3","Swiggy higher"
"Restaurant_291","Mumbai","Casual Dining","4.3","4.0","0.3","Swiggy higher"
"Restaurant_1269","Pune","Qsr (Quick Service)","3.3","3.6","0.3","Zomato higher"
"Restaurant_2174","Ahmedabad","Casual Dining","3.8","3.5","0.3","Swiggy higher"
"Restaurant_295","Mumbai","Cloud Kitchen","3.9","3.6","0.3","Swiggy higher"
"Restaurant_310","Mumbai","Cafe","3.8","3.5","0.3","Swiggy higher"
"Restaurant_833","Bangalore","Fine Dine","3.8","3.5","0.3","Swiggy higher"
"Restaurant_1590","Hyderabad","Food Truck","3.9","4.2","0.3","Zomato higher"
"Restaurant_832","Bangalore","Food Truck","3.9","3.6","0.3","Swiggy higher"
"Restaurant_830","Bangalore","Fine Dine","3.4","3.7","0.3","Zomato higher"
"Restaurant_828","Bangalore","Cloud Kitchen","3.8","3.5","0.3","Swiggy higher"
"Restaurant_311","Mumbai","Food Truck","3.4","3.7","0.3","Zomato higher"
"Restaurant_1360","Pune","Casual Dining","4.7","4.4","0.3","Swiggy higher"
"Restaurant_2146","Ahmedabad","Fine Dine","4.0","4.3","0.3","Zomato higher"
"Restaurant_313","Mumbai","Qsr (Quick Service)","4.3","4.0","0.3","Swiggy higher"
"Restaurant_2144","Ahmedabad","Casual Dining","4.4","4.7","0.3","Zomato higher"
"Restaurant_1150","Delhi","Qsr (Quick Service)","4.0","4.3","0.3","Zomato higher"
"Restaurant_320","Mumbai","Food Truck","4.1","3.8","0.3","Swiggy higher"
"Restaurant_820","Bangalore","Fine Dine","4.4","4.1","0.3","Swiggy higher"
"Restaurant_1602","Hyderabad","Casual Dining","4.5","4.2","0.3","Swiggy higher"
"Restaurant_2409","Lucknow","Qsr (Quick Service)","3.9","4.2","0.3","Zomato higher"
"Restaurant_1604","Hyderabad","Cafe","4.1","4.4","0.3","Zomato higher"
"Restaurant_1326","Pune","Casual Dining","4.2","4.5","0.3","Zomato higher"
"Restaurant_322","Mumbai","Fine Dine","4.1","3.8","0.3","Swiggy higher"
"Restaurant_2410","Lucknow","Qsr (Quick Service)","4.4","4.7","0.3","Zomato higher"
"Restaurant_2135","Ahmedabad","Fine Dine","4.3","4.0","0.3","Swiggy higher"
"Restaurant_2134","Ahmedabad","Fine Dine","4.2","4.5","0.3","Zomato higher"
"Restaurant_2130","Ahmedabad","Cloud Kitchen","3.9","3.6","0.3","Swiggy higher"
"Restaurant_83","Mumbai","Qsr (Quick Service)","4.3","4.0","0.3","Swiggy higher"
"Restaurant_995","Delhi","Cafe","3.9","4.2","0.3","Zomato higher"
"Restaurant_1163","Delhi","Qsr (Quick Service)","4.1","4.4","0.3","Zomato higher"
"Restaurant_325","Mumbai","Cloud Kitchen","4.6","4.3","0.3","Swiggy higher"
"Restaurant_1615","Hyderabad","Qsr (Quick Service)","3.8","4.1","0.3","Zomato higher"
"Restaurant_992","Delhi","Qsr (Quick Service)","3.3","3.6","0.3","Zomato higher"
"Restaurant_1173","Delhi","Qsr (Quick Service)","4.0","3.7","0.3","Swiggy higher"
"Restaurant_800","Bangalore","Cloud Kitchen","4.0","3.7","0.3","Swiggy higher"
"Restaurant_1619","Hyderabad","Food Truck","4.3","4.0","0.3","Swiggy higher"
"Restaurant_2126","Ahmedabad","Food Truck","4.2","3.9","0.3","Swiggy higher"
"Restaurant_2125","Ahmedabad","Qsr (Quick Service)","3.8","4.1","0.3","Zomato higher"
"Restaurant_106","Mumbai","Cloud Kitchen","4.0","4.3","0.3","Zomato higher"
"Restaurant_1075","Delhi","Cafe","3.7","4.0","0.3","Zomato higher"
"Restaurant_794","Bangalore","Casual Dining","4.4","4.7","0.3","Zomato higher"
"Restaurant_2124","Ahmedabad","Cafe","3.8","3.5","0.3","Swiggy higher"
"Restaurant_45","Mumbai","Food Truck","3.8","4.1","0.3","Zomato higher"
"Restaurant_788","Bangalore","Qsr (Quick Service)","4.7","4.4","0.3","Swiggy higher"
"Restaurant_787","Bangalore","Qsr (Quick Service)","4.1","4.4","0.3","Zomato higher"
"Restaurant_987","Delhi","Cloud Kitchen","4.3","4.6","0.3","Zomato higher"
"Restaurant_2116","Kolkata","Fine Dine","4.1","4.4","0.3","Zomato higher"
"Restaurant_334","Mumbai","Cloud Kitchen","4.1","4.4","0.3","Zomato higher"
"Restaurant_335","Mumbai","Cloud Kitchen","3.9","4.2","0.3","Zomato higher"
"Restaurant_783","Bangalore","Fine Dine","4.0","4.3","0.3","Zomato higher"
"Restaurant_99","Mumbai","Cloud Kitchen","4.5","4.8","0.3","Zomato higher"
"Restaurant_1070","Delhi","Fine Dine","3.4","3.1","0.3","Swiggy higher"
"Restaurant_2111","Kolkata","Cloud Kitchen","3.1","3.4","0.3","Zomato higher"
"Restaurant_1424","Pune","Qsr (Quick Service)","4.1","4.4","0.3","Zomato higher"
"Restaurant_1251","Pune","Food Truck","3.9","4.2","0.3","Zomato higher"
"Restaurant_780","Bangalore","Food Truck","3.3","3.6","0.3","Zomato higher"
"Restaurant_2415","Lucknow","Qsr (Quick Service)","3.9","4.2","0.3","Zomato higher"
"Restaurant_1641","Hyderabad","Casual Dining","3.6","3.9","0.3","Zomato higher"
"Restaurant_1366","Pune","Food Truck","3.9","4.2","0.3","Zomato higher"
"Restaurant_337","Mumbai","Food Truck","4.3","4.6","0.3","Zomato higher"
"Restaurant_2466","Lucknow","Cafe","3.9","4.2","0.3","Zomato higher"
"Restaurant_2102","Kolkata","Qsr (Quick Service)","3.6","3.9","0.3","Zomato higher"
"Restaurant_1646","Hyderabad","Cafe","3.8","3.5","0.3","Swiggy higher"
"Restaurant_1250","Delhi","Cafe","3.5","3.8","0.3","Zomato higher"
"Restaurant_769","Bangalore","Food Truck","3.9","4.2","0.3","Zomato higher"
"Restaurant_767","Bangalore","Casual Dining","4.1","3.8","0.3","Swiggy higher"
"Restaurant_1650","Hyderabad","Cloud Kitchen","4.2","3.9","0.3","Swiggy higher"
"Restaurant_1367","Pune","Fine Dine","4.0","3.7","0.3","Swiggy higher"
"Restaurant_759","Bangalore","Food Truck","4.4","4.1","0.3","Swiggy higher"
"Restaurant_2097","Kolkata","Casual Dining","4.0","3.7","0.3","Swiggy higher"
"Restaurant_1429","Pune","Cafe","4.5","4.2","0.3","Swiggy higher"
"Restaurant_1244","Delhi","Fine Dine","3.9","3.6","0.3","Swiggy higher"
"Restaurant_756","Bangalore","Cloud Kitchen","4.1","4.4","0.3","Zomato higher"
"Restaurant_344","Mumbai","Cloud Kitchen","5.0","4.7","0.3","Swiggy higher"
"Restaurant_1243","Delhi","Cafe","3.7","4.0","0.3","Zomato higher"
"Restaurant_346","Mumbai","Cafe","4.4","4.1","0.3","Swiggy higher"
"Restaurant_2080","Kolkata","Cafe","3.8","3.5","0.3","Swiggy higher"
"Restaurant_1069","Delhi","Casual Dining","4.5","4.2","0.3","Swiggy higher"
"Restaurant_1433","Pune","Casual Dining","4.3","4.0","0.3","Swiggy higher"
"Restaurant_753","Bangalore","Cloud Kitchen","3.7","4.0","0.3","Zomato higher"
"Restaurant_55","Mumbai","Qsr (Quick Service)","3.6","3.9","0.3","Zomato higher"
"Restaurant_1193","Delhi","Qsr (Quick Service)","3.6","3.9","0.3","Zomato higher"
"Restaurant_1197","Delhi","Fine Dine","4.7","4.4","0.3","Swiggy higher"
"Restaurant_1238","Delhi","Qsr (Quick Service)","4.0","4.3","0.3","Zomato higher"
"Restaurant_258","Mumbai","Food Truck","4.1","3.9","0.2","Swiggy higher"
"Restaurant_1349","Pune","Cafe","4.5","4.3","0.2","Swiggy higher"
"Restaurant_1356","Pune","Food Truck","3.8","4.0","0.2","Zomato higher"
"Restaurant_1060","Delhi","Cloud Kitchen","3.3","3.5","0.2","Zomato higher"
"Restaurant_1057","Delhi","Cloud Kitchen","4.5","4.3","0.2","Swiggy higher"
"Restaurant_1056","Delhi","Qsr (Quick Service)","3.8","4.0","0.2","Zomato higher"
"Restaurant_1053","Delhi","Qsr (Quick Service)","4.4","4.2","0.2","Swiggy higher"
"Restaurant_1368","Pune","Fine Dine","3.7","3.9","0.2","Zomato higher"
"Restaurant_1047","Delhi","Cloud Kitchen","3.2","3.4","0.2","Zomato higher"
"Restaurant_1372","Pune","Fine Dine","4.4","4.2","0.2","Swiggy higher"
"Restaurant_1376","Pune","Cafe","3.9","4.1","0.2","Zomato higher"
"Restaurant_1389","Pune","Fine Dine","3.8","3.6","0.2","Swiggy higher"
"Restaurant_1393","Pune","Cafe","4.2","4.4","0.2","Zomato higher"
"Restaurant_1399","Pune","Fine Dine","3.9","3.7","0.2","Swiggy higher"
"Restaurant_1400","Pune","Food Truck","3.9","4.1","0.2","Zomato higher"
"Restaurant_1408","Pune","Fine Dine","4.2","4.0","0.2","Swiggy higher"
"Restaurant_1412","Pune","Food Truck","4.3","4.5","0.2","Zomato higher"
"Restaurant_997","Delhi","Cloud Kitchen","4.1","4.3","0.2","Zomato higher"
"Restaurant_991","Delhi","Fine Dine","3.8","3.6","0.2","Swiggy higher"
"Restaurant_1420","Pune","Food Truck","3.7","3.5","0.2","Swiggy higher"
"Restaurant_984","Delhi","Food Truck","4.3","4.1","0.2","Swiggy higher"
"Restaurant_1423","Pune","Qsr (Quick Service)","4.1","3.9","0.2","Swiggy higher"
"Restaurant_1426","Pune","Fine Dine","4.4","4.2","0.2","Swiggy higher"
"Restaurant_977","Delhi","Casual Dining","4.1","3.9","0.2","Swiggy higher"
"Restaurant_1432","Pune","Fine Dine","3.4","3.6","0.2","Zomato higher"
"Restaurant_972","Delhi","Fine Dine","4.6","4.4","0.2","Swiggy higher"
"Restaurant_968","Delhi","Cafe","3.5","3.7","0.2","Zomato higher"
"Restaurant_964","Delhi","Fine Dine","3.6","3.4","0.2","Swiggy higher"
"Restaurant_1449","Pune","Food Truck","3.8","4.0","0.2","Zomato higher"
"Restaurant_2397","Jaipur","Cafe","4.1","3.9","0.2","Swiggy higher"
"Restaurant_1452","Pune","Qsr (Quick Service)","4.4","4.2","0.2","Swiggy higher"
"Restaurant_1455","Pune","Food Truck","4.4","4.2","0.2","Swiggy higher"
"Restaurant_962","Delhi","Fine Dine","4.1","3.9","0.2","Swiggy higher"
"Restaurant_1458","Pune","Casual Dining","3.8","4.0","0.2","Zomato higher"
"Restaurant_1459","Pune","Cafe","4.0","4.2","0.2","Zomato higher"
"Restaurant_961","Delhi","Cloud Kitchen","4.2","4.4","0.2","Zomato higher"
"Restaurant_1466","Pune","Casual Dining","3.9","3.7","0.2","Swiggy higher"
"Restaurant_1467","Pune","Qsr (Quick Service)","4.2","4.0","0.2","Swiggy higher"
"Restaurant_1468","Pune","Fine Dine","3.8","4.0","0.2","Zomato higher"
"Restaurant_952","Delhi","Fine Dine","4.3","4.5","0.2","Zomato higher"
"Restaurant_1483","Pune","Cafe","3.7","3.9","0.2","Zomato higher"
"Restaurant_1488","Pune","Cloud Kitchen","4.2","4.0","0.2","Swiggy higher"
"Restaurant_937","Delhi","Fine Dine","3.7","3.5","0.2","Swiggy higher"
"Restaurant_928","Delhi","Cloud Kitchen","4.5","4.3","0.2","Swiggy higher"
"Restaurant_919","Delhi","Cloud Kitchen","4.2","4.0","0.2","Swiggy higher"
"Restaurant_916","Delhi","Fine Dine","3.7","3.9","0.2","Zomato higher"
"Restaurant_915","Delhi","Cloud Kitchen","4.1","4.3","0.2","Zomato higher"
"Restaurant_914","Delhi","Cafe","3.8","4.0","0.2","Zomato higher"
"Restaurant_904","Delhi","Casual Dining","4.1","4.3","0.2","Zomato higher"
"Restaurant_2403","Lucknow","Casual Dining","4.4","4.6","0.2","Zomato higher"
"Restaurant_1518","Hyderabad","Food Truck","3.5","3.7","0.2","Zomato higher"
"Restaurant_1519","Hyderabad","Qsr (Quick Service)","4.1","4.3","0.2","Zomato higher"
"Restaurant_897","Delhi","Qsr (Quick Service)","3.9","3.7","0.2","Swiggy higher"
"Restaurant_1526","Hyderabad","Cloud Kitchen","4.2","4.0","0.2","Swiggy higher"
"Restaurant_888","Delhi","Cloud Kitchen","3.9","4.1","0.2","Zomato higher"
"Restaurant_86","Mumbai","Cafe","4.0","3.8","0.2","Swiggy higher"
"Restaurant_881","Delhi","Casual Dining","3.7","3.9","0.2","Zomato higher"
"Restaurant_1541","Hyderabad","Cloud Kitchen","3.7","3.9","0.2","Zomato higher"
"Restaurant_1544","Hyderabad","Fine Dine","4.5","4.3","0.2","Swiggy higher"
"Restaurant_1545","Hyderabad","Cafe","3.9","3.7","0.2","Swiggy higher"
"Restaurant_868","Bangalore","Qsr (Quick Service)","3.7","3.9","0.2","Zomato higher"
"Restaurant_1558","Hyderabad","Qsr (Quick Service)","4.2","4.0","0.2","Swiggy higher"
"Restaurant_863","Bangalore","Qsr (Quick Service)","3.4","3.2","0.2","Swiggy higher"
"Restaurant_1561","Hyderabad","Fine Dine","4.1","3.9","0.2","Swiggy higher"
"Restaurant_1566","Hyderabad","Cloud Kitchen","4.3","4.1","0.2","Swiggy higher"
"Restaurant_856","Bangalore","Casual Dining","3.8","4.0","0.2","Zomato higher"
"Restaurant_842","Bangalore","Qsr (Quick Service)","4.0","4.2","0.2","Zomato higher"
"Restaurant_1585","Hyderabad","Fine Dine","3.6","3.8","0.2","Zomato higher"
"Restaurant_826","Bangalore","Fine Dine","4.1","3.9","0.2","Swiggy higher"
"Restaurant_823","Bangalore","Qsr (Quick Service)","4.1","3.9","0.2","Swiggy higher"
"Restaurant_1605","Hyderabad","Cloud Kitchen","4.0","4.2","0.2","Zomato higher"
"Restaurant_813","Bangalore","Cafe","3.8","4.0","0.2","Zomato higher"
"Restaurant_810","Bangalore","Food Truck","4.4","4.2","0.2","Swiggy higher"
"Restaurant_808","Bangalore","Cloud Kitchen","3.7","3.5","0.2","Swiggy higher"
"Restaurant_805","Bangalore","Cafe","3.8","3.6","0.2","Swiggy higher"
"Restaurant_2490","Lucknow","Fine Dine","3.5","3.3","0.2","Swiggy higher"
"Restaurant_1623","Hyderabad","Cloud Kitchen","4.1","4.3","0.2","Zomato higher"
"Restaurant_1629","Hyderabad","Cafe","4.0","3.8","0.2","Swiggy higher"
"Restaurant_782","Bangalore","Casual Dining","4.2","4.4","0.2","Zomato higher"
"Restaurant_1635","Hyderabad","Food Truck","3.9","3.7","0.2","Swiggy higher"
"Restaurant_781","Bangalore","Fine Dine","3.9","4.1","0.2","Zomato higher"
"Restaurant_15","Mumbai","Qsr (Quick Service)","3.9","4.1","0.2","Zomato higher"
"Restaurant_1642","Hyderabad","Food Truck","4.1","3.9","0.2","Swiggy higher"
"Restaurant_1647","Hyderabad","Cloud Kitchen","3.9","4.1","0.2","Zomato higher"
"Restaurant_764","Bangalore","Food Truck","3.5","3.7","0.2","Zomato higher"
"Restaurant_757","Bangalore","Food Truck","4.2","4.0","0.2","Swiggy higher"
"Restaurant_2416","Lucknow","Casual Dining","4.0","3.8","0.2","Swiggy higher"
"Restaurant_1658","Hyderabad","Casual Dining","3.9","4.1","0.2","Zomato higher"
"Restaurant_1661","Hyderabad","Fine Dine","3.6","3.8","0.2","Zomato higher"
"Restaurant_1662","Hyderabad","Qsr (Quick Service)","3.9","3.7","0.2","Swiggy higher"
"Restaurant_749","Bangalore","Casual Dining","4.6","4.4","0.2","Swiggy higher"
"Restaurant_1666","Hyderabad","Fine Dine","4.1","4.3","0.2","Zomato higher"
"Restaurant_748","Bangalore","Casual Dining","3.4","3.6","0.2","Zomato higher"
"Restaurant_1675","Hyderabad","Casual Dining","3.8","4.0","0.2","Zomato higher"
"Restaurant_1679","Hyderabad","Qsr (Quick Service)","3.9","3.7","0.2","Swiggy higher"
"Restaurant_1681","Hyderabad","Cafe","4.2","4.4","0.2","Zomato higher"
"Restaurant_735","Bangalore","Cloud Kitchen","4.0","3.8","0.2","Swiggy higher"
"Restaurant_732","Bangalore","Cloud Kitchen","3.9","4.1","0.2","Zomato higher"
"Restaurant_731","Bangalore","Fine Dine","4.3","4.1","0.2","Swiggy higher"
"Restaurant_2421","Lucknow","Food Truck","4.0","3.8","0.2","Swiggy higher"
"Restaurant_2422","Lucknow","Fine Dine","3.9","3.7","0.2","Swiggy higher"
"Restaurant_722","Bangalore","Food Truck","3.9","4.1","0.2","Zomato higher"
"Restaurant_721","Bangalore","Qsr (Quick Service)","4.1","4.3","0.2","Zomato higher"
"Restaurant_1698","Hyderabad","Fine Dine","3.7","3.5","0.2","Swiggy higher"
"Restaurant_720","Bangalore","Cloud Kitchen","3.7","3.9","0.2","Zomato higher"
"Restaurant_80","Mumbai","Food Truck","4.9","4.7","0.2","Swiggy higher"
"Restaurant_1710","Hyderabad","Fine Dine","4.0","4.2","0.2","Zomato higher"
"Restaurant_696","Bangalore","Casual Dining","3.9","4.1","0.2","Zomato higher"
"Restaurant_1716","Hyderabad","Fine Dine","4.1","3.9","0.2","Swiggy higher"
"Restaurant_1723","Hyderabad","Qsr (Quick Service)","4.2","4.0","0.2","Swiggy higher"
"Restaurant_1726","Hyderabad","Fine Dine","3.4","3.6","0.2","Zomato higher"
"Restaurant_689","Bangalore","Cafe","3.7","3.9","0.2","Zomato higher"
"Restaurant_687","Bangalore","Cloud Kitchen","4.0","3.8","0.2","Swiggy higher"
"Restaurant_685","Bangalore","Casual Dining","3.8","4.0","0.2","Zomato higher"
"Restaurant_1737","Hyderabad","Cloud Kitchen","4.2","4.4","0.2","Zomato higher"
"Restaurant_1743","Chennai","Cafe","4.0","3.8","0.2","Swiggy higher"
"Restaurant_668","Bangalore","Qsr (Quick Service)","4.0","4.2","0.2","Zomato higher"
"Restaurant_665","Bangalore","Food Truck","3.9","3.7","0.2","Swiggy higher"
"Restaurant_1747","Chennai","Cafe","3.6","3.8","0.2","Zomato higher"
"Restaurant_1754","Chennai","Cloud Kitchen","3.8","3.6","0.2","Swiggy higher"
"Restaurant_1755","Chennai","Cloud Kitchen","3.7","3.5","0.2","Swiggy higher"
"Restaurant_652","Bangalore","Fine Dine","4.2","4.0","0.2","Swiggy higher"
"Restaurant_1761","Chennai","Food Truck","3.7","3.9","0.2","Zomato higher"
"Restaurant_651","Bangalore","Qsr (Quick Service)","4.3","4.5","0.2","Zomato higher"
"Restaurant_646","Bangalore","Food Truck","3.9","4.1","0.2","Zomato higher"
"Restaurant_1764","Chennai","Fine Dine","4.0","4.2","0.2","Zomato higher"
"Restaurant_1770","Chennai","Food Truck","4.2","4.4","0.2","Zomato higher"
"Restaurant_636","Bangalore","Casual Dining","3.9","4.1","0.2","Zomato higher"
"Restaurant_2429","Lucknow","Casual Dining","4.0","4.2","0.2","Zomato higher"
"Restaurant_630","Bangalore","Food Truck","3.9","3.7","0.2","Swiggy higher"
"Restaurant_629","Bangalore","Food Truck","3.9","3.7","0.2","Swiggy higher"
"Restaurant_623","Bangalore","Casual Dining","3.6","3.8","0.2","Zomato higher"
"Restaurant_1787","Chennai","Cafe","3.8","4.0","0.2","Zomato higher"
"Restaurant_1788","Chennai","Cafe","4.3","4.5","0.2","Zomato higher"
"Restaurant_616","Bangalore","Fine Dine","3.8","3.6","0.2","Swiggy higher"
"Restaurant_1798","Chennai","Fine Dine","4.2","4.4","0.2","Zomato higher"
"Restaurant_1799","Chennai","Qsr (Quick Service)","3.8","4.0","0.2","Zomato higher"
"Restaurant_1810","Chennai","Qsr (Quick Service)","3.7","3.9","0.2","Zomato higher"
"Restaurant_1813","Chennai","Casual Dining","4.3","4.1","0.2","Swiggy higher"
"Restaurant_603","Bangalore","Food Truck","4.0","3.8","0.2","Swiggy higher"
"Restaurant_602","Bangalore","Food Truck","3.9","4.1","0.2","Zomato higher"
"Restaurant_1819","Chennai","Qsr (Quick Service)","4.0","4.2","0.2","Zomato higher"
"Restaurant_1823","Chennai","Cloud Kitchen","4.2","4.4","0.2","Zomato higher"
"Restaurant_1824","Chennai","Casual Dining","4.3","4.1","0.2","Swiggy higher"
"Restaurant_1827","Chennai","Fine Dine","4.2","4.4","0.2","Zomato higher"
"Restaurant_1828","Chennai","Fine Dine","4.0","4.2","0.2","Zomato higher"
"Restaurant_1831","Chennai","Cloud Kitchen","3.6","3.8","0.2","Zomato higher"
"Restaurant_1833","Chennai","Qsr (Quick Service)","4.0","3.8","0.2","Swiggy higher"
"Restaurant_591","Bangalore","Casual Dining","4.0","4.2","0.2","Zomato higher"
"Restaurant_1836","Chennai","Fine Dine","4.3","4.1","0.2","Swiggy higher"
"Restaurant_578","Bangalore","Qsr (Quick Service)","3.9","3.7","0.2","Swiggy higher"
"Restaurant_1846","Chennai","Fine Dine","4.0","3.8","0.2","Swiggy higher"
"Restaurant_574","Bangalore","Cloud Kitchen","4.1","3.9","0.2","Swiggy higher"
"Restaurant_571","Bangalore","Food Truck","3.9","4.1","0.2","Zomato higher"
"Restaurant_1852","Chennai","Cloud Kitchen","3.9","3.7","0.2","Swiggy higher"
"Restaurant_562","Bangalore","Food Truck","4.7","4.5","0.2","Swiggy higher"
"Restaurant_1859","Chennai","Cafe","4.8","4.6","0.2","Swiggy higher"
"Restaurant_557","Bangalore","Cafe","3.9","3.7","0.2","Swiggy higher"
"Restaurant_555","Bangalore","Fine Dine","3.7","3.9","0.2","Zomato higher"
"Restaurant_72","Mumbai","Qsr (Quick Service)","3.8","4.0","0.2","Zomato higher"
"Restaurant_552","Bangalore","Fine Dine","4.1","3.9","0.2","Swiggy higher"
"Restaurant_1875","Chennai","Casual Dining","4.2","4.0","0.2","Swiggy higher"
"Restaurant_551","Bangalore","Fine Dine","4.3","4.5","0.2","Zomato higher"
"Restaurant_1881","Chennai","Food Truck","3.5","3.7","0.2","Zomato higher"
"Restaurant_1882","Chennai","Cafe","3.5","3.7","0.2","Zomato higher"
"Restaurant_1886","Chennai","Cloud Kitchen","3.9","3.7","0.2","Swiggy higher"
"Restaurant_1887","Chennai","Casual Dining","4.0","3.8","0.2","Swiggy higher"
