restaurant_id,restaurant_name,city,locality,restaurant_type,cuisines,distance_from_city_center_km,opening_time,closing_time,days_operational,swiggy_rating,swiggy_total_reviews,zomato_rating,zomato_total_reviews,average_rating_both_platforms,avg_cost_per_person_inr,price_category,swiggy_delivery_fee_inr,zomato_delivery_fee_inr,swiggy_avg_delivery_time_minutes,zomato_avg_delivery_time_minutes,swiggy_platform_commission_pct,zomato_platform_commission_pct,swiggy_discount_frequency_pct,zomato_discount_frequency_pct,swiggy_estimated_monthly_orders,zomato_estimated_monthly_orders,swiggy_estimated_monthly_revenue_inr,zomato_estimated_monthly_revenue_inr,swiggy_estimated_net_profit_inr,zomato_estimated_net_profit_inr,swiggy_market_share_pct,zomato_market_share_pct,platform_performance_better,amenities,amenities_count,has_own_website,has_own_app,food_license_verified,listing_date,days_listed,swiggy_revenue_outlier_flag,zomato_revenue_outlier_flag,swiggy_orders_outlier_flag,zomato_orders_outlier_flag
REST001342,Restaurant_1342,Pune,Pune_Locality_2,Cloud Kitchen,Chinese; Mediterranean,14.9,12:00,22:00,858,4.7,2401,4.3,2314,4.5,327,Mid-Range,94,94,50,54,27,25,25,10,315,288,75193,70632,60388,57096,63,37,Swiggy Better,Vegan Options; Live Music; Takeaway; Private Room; Family Friendly; Alcohol; Smoking Area; Dine-in,8,TRUE,TRUE,TRUE,08-12-2025,158,Normal,Normal,Normal,Normal
REST001343,Restaurant_1343,Pune,Pune_Locality_16,Cloud Kitchen,Multi-Cuisine; Mexican,14.1,10:00,23:00,3237,4,3746,4.4,3102,4.2,787,Premium,90,90,50,56,22,24,13,20,346,381,212395,227883,196825,210738,67,33,Zomato Better,WiFi; Live Music; Parking; Bar; Takeaway; Dessert Bar; Dine-in; Outdoor Seating,8,FALSE,TRUE,FALSE,07-11-2019,2381,Normal,Normal,Normal,Normal
REST001344,Restaurant_1344,Pune,Pune_Locality_2,Qsr (Quick Service),Bakery,8.3,08:00,22:00,3026,3.9,683,3.8,1695,3.85,897,Premium,61,61,35,28,21,19,5,12,248,241,175740,175103,168176,167752,51,49,Swiggy Better,Outdoor Seating; AC; WiFi,3,TRUE,FALSE,FALSE,25-09-2024,597,Normal,Normal,Normal,Normal
REST001345,Restaurant_1345,Pune,Pune_Locality_4,Fine Dine,Mediterranean,5.1,12:00,23:00,535,3.8,3589,4.4,1297,4.1,369,Mid-Range,45,45,45,30,14,18,9,14,122,141,38715,42663,35970,39491,46,54,Zomato Better,Bar; Private Room; Vegan Options; Family Friendly; Live Music; Dine-in,6,TRUE,FALSE,FALSE,08-09-2025,249,Normal,Normal,Normal,Normal
REST001346,Restaurant_1346,Pune,Pune_Locality_12,Food Truck,Mughlai; Fast Food,2.9,08:00,22:00,167,4,2969,3.3,4165,3.65,1419,Luxury,34,34,32,36,19,18,18,13,98,81,112640,94249,110974,92872,47,53,Swiggy Better,Vegan Options; Takeaway; Smoking Area; Dessert Bar; Rooftop; WiFi; Parking,7,TRUE,FALSE,FALSE,05-09-2018,2809,Normal,Normal,Normal,Normal
REST001347,Restaurant_1347,Pune,Pune_Locality_19,Food Truck,Korean,4.5,10:00,23:00,3455,4.4,2643,4,1192,4.2,637,Mid-Range,42,42,34,33,23,18,14,22,155,141,76025,73649,72770,70688,50,50,Swiggy Better,Alcohol; Parking; Private Room; WiFi; Family Friendly; Dine-in,6,TRUE,FALSE,FALSE,28-09-2017,3151,Normal,Normal,Normal,Normal
REST001348,Restaurant_1348,Pune,Pune_Locality_2,Food Truck,Biryani,2.3,09:00,23:00,2835,3.9,1881,4,3479,3.95,1153,Premium,31,31,34,35,17,18,13,10,129,133,123451,125746,121452,123684,52,48,Zomato Better,Rooftop; Bar; WiFi,3,TRUE,FALSE,TRUE,12-11-2020,2010,Normal,Normal,Normal,Normal
REST001349,Restaurant_1349,Pune,Pune_Locality_14,Cafe,Multi-Cuisine,1.1,07:00,23:00,1046,4.5,113,4.3,4002,4.4,1353,Luxury,30,30,20,21,19,19,12,20,185,176,202747,192883,199972,190243,60,40,Swiggy Better,Family Friendly; Parking; WiFi; Dessert Bar,4,TRUE,TRUE,TRUE,16-07-2016,3590,Normal,Normal,Normal,Normal
REST001350,Restaurant_1350,Pune,Pune_Locality_17,Food Truck,Mediterranean,5.4,09:00,22:00,399,3.3,4278,4.4,4172,3.85,293,Budget,47,47,31,42,19,22,15,23,83,111,19698,25367,17747,22759,47,53,Zomato Better,Private Room; AC; Smoking Area,3,FALSE,TRUE,TRUE,12-12-2019,2346,Normal,Normal,Normal,Normal
REST001351,Restaurant_1351,Pune,Pune_Locality_14,Cloud Kitchen,Cafe,9.8,11:00,23:00,1429,3.8,964,4.6,597,4.2,598,Mid-Range,69,69,45,48,23,24,10,22,272,330,125245,149978,115861,138593,75,25,Zomato Better,Outdoor Seating; Parking; AC; Vegan Options; Rooftop; Takeaway; Smoking Area,7,TRUE,TRUE,FALSE,05-02-2019,2656,Normal,Normal,Normal,Normal
REST001352,Restaurant_1352,Pune,Pune_Locality_18,Food Truck,Street Food; Seafood,12.7,10:00,23:00,2896,3.5,4688,3.8,4167,3.65,1435,Luxury,83,83,46,47,20,23,5,10,117,127,134316,140328,129460,135058,49,51,Zomato Better,Family Friendly; Dessert Bar; Dine-in; WiFi,4,TRUE,FALSE,TRUE,21-11-2019,2367,Normal,Normal,Normal,Normal
REST001353,Restaurant_1353,Pune,Pune_Locality_14,Casual Dining,Pan-Asian; Chinese,4.1,07:00,22:00,992,4.2,4813,4.2,91,4.2,376,Mid-Range,40,40,29,33,21,20,23,8,214,214,63566,64371,59286,60091,42,58,Zomato Better,Dessert Bar; Smoking Area; Dine-in; Alcohol; Parking; Private Room,6,TRUE,FALSE,FALSE,28-03-2026,48,Normal,Normal,Normal,Normal
REST001354,Restaurant_1354,Pune,Pune_Locality_14,Casual Dining,Fast Food,3.2,10:00,22:00,1738,3.8,3735,3.7,3071,3.75,951,Premium,36,36,28,28,20,22,5,9,211,206,160528,152806,156730,149098,51,49,Swiggy Better,Private Room; Bar; Dine-in,3,TRUE,TRUE,TRUE,11-01-2021,1950,Normal,Normal,Normal,Normal
REST001355,Restaurant_1355,Pune,Pune_Locality_17,Fine Dine,Bakery; Seafood,3,09:00,23:00,1850,4.2,1053,4.7,1888,4.45,849,Premium,35,35,32,29,16,13,17,37,157,176,111966,129998,109218,126918,48,52,Zomato Better,Dessert Bar; Private Room; AC,3,FALSE,FALSE,TRUE,24-09-2024,598,Normal,Normal,Normal,Normal
REST001356,Restaurant_1356,Pune,Pune_Locality_3,Food Truck,Mughlai,10.8,12:00,22:00,414,3.8,3978,4,4948,3.9,211,Budget,74,74,47,43,19,18,15,19,96,101,16407,17475,12855,13738,53,47,Zomato Better,Outdoor Seating; Alcohol; Takeaway; Dessert Bar; Live Music; Smoking Area,6,FALSE,FALSE,FALSE,08-10-2019,2411,Normal,Normal,Normal,Normal
REST001357,Restaurant_1357,Pune,Pune_Locality_16,Qsr (Quick Service),North Indian,9.4,08:00,23:00,2967,4.1,1852,4,4028,4.05,889,Premium,67,67,45,50,21,21,14,18,259,253,181898,177684,173221,169208,49,51,Swiggy Better,Parking; Outdoor Seating; Bar; Family Friendly; Smoking Area; AC; Rooftop; Takeaway,8,FALSE,TRUE,TRUE,02-03-2017,3361,Normal,Normal,Normal,Normal
REST001358,Restaurant_1358,Pune,Pune_Locality_15,Fine Dine,Pan-Asian,8.6,07:00,22:00,1898,3.8,2711,3.3,1253,3.55,731,Premium,63,63,46,36,16,15,7,14,143,124,87807,77047,83303,73141,52,48,Swiggy Better,Live Music; Alcohol; Private Room; Outdoor Seating; Dine-in; Takeaway; Parking,7,TRUE,FALSE,FALSE,15-09-2019,2434,Normal,Normal,Normal,Normal
REST001359,Restaurant_1359,Pune,Pune_Locality_19,Cloud Kitchen,Multi-Cuisine,1.8,12:00,22:00,1668,3.7,3400,4.2,2847,3.95,431,Mid-Range,30,30,12,27,26,27,11,13,272,309,86751,97220,82671,92585,74,26,Zomato Better,Dessert Bar; Parking; Smoking Area; WiFi; Vegan Options; Dine-in; Outdoor Seating,7,FALSE,FALSE,FALSE,12-10-2019,2407,Normal,Normal,Normal,Normal
REST001360,Restaurant_1360,Pune,Pune_Locality_11,Casual Dining,Biryani; Desserts,7.1,10:00,23:00,3444,4.7,4452,4.4,4401,4.55,1044,Premium,55,55,36,42,23,22,38,12,311,291,250006,236967,241454,228964,52,48,Swiggy Better,Parking; Vegan Options; Smoking Area; Bar; AC; Family Friendly; Alcohol; Live Music,8,TRUE,TRUE,FALSE,17-12-2019,2341,Normal,Normal,Normal,Normal
REST001361,Restaurant_1361,Pune,Pune_Locality_1,Food Truck,Bakery,13.9,09:00,22:00,2402,4.3,3410,4.4,3146,4.35,367,Mid-Range,89,89,48,51,17,20,11,24,137,140,41731,41104,35635,34874,50,50,Swiggy Better,Dine-in; Dessert Bar; Outdoor Seating; Smoking Area,4,TRUE,TRUE,TRUE,11-02-2020,2285,Normal,Normal,Normal,Normal
REST001362,Restaurant_1362,Pune,Pune_Locality_19,Fine Dine,Fast Food,9.5,10:00,23:00,1652,4.4,152,3.9,1643,4.15,1474,Luxury,67,67,40,45,13,17,10,11,161,143,206463,174949,201069,170158,44,56,Swiggy Better,Dine-in; Family Friendly; Dessert Bar; Takeaway; Vegan Options; Smoking Area,6,FALSE,FALSE,FALSE,23-11-2018,2730,Normal,Normal,Normal,Normal
REST001363,Restaurant_1363,Pune,Pune_Locality_19,Cloud Kitchen,Seafood; Bakery,6.4,07:00,23:00,1989,4,1658,4.7,4933,4.35,649,Mid-Range,52,52,41,39,26,26,20,28,305,358,146479,171933,138549,162625,67,33,Zomato Better,Smoking Area; Alcohol; Dessert Bar; Private Room; Family Friendly; Live Music,6,TRUE,FALSE,FALSE,26-06-2020,2149,Normal,Normal,Normal,Normal
REST001364,Restaurant_1364,Pune,Pune_Locality_6,Food Truck,Italian,5.3,08:00,22:00,417,3.3,1056,4.4,2600,3.85,707,Premium,46,46,44,34,21,20,13,11,83,111,46357,62781,44448,60228,63,37,Zomato Better,Dine-in; Private Room; Takeaway; WiFi; AC,5,TRUE,FALSE,FALSE,20-06-2019,2521,Normal,Normal,Normal,Normal
REST001365,Restaurant_1365,Pune,Pune_Locality_3,Cafe,North Indian,13.8,07:00,22:00,2780,3.5,2633,4.1,2120,3.8,953,Premium,89,89,44,55,19,20,8,22,173,203,133543,154767,125845,145733,50,50,Zomato Better,Live Music; Private Room; Vegan Options; Dessert Bar; Dine-in; Alcohol; WiFi,7,TRUE,TRUE,FALSE,31-01-2025,469,Normal,Normal,Normal,Normal
REST001366,Restaurant_1366,Pune,Pune_Locality_17,Food Truck,Mediterranean,3.7,08:00,22:00,477,3.9,4446,4.2,2083,4.05,1490,Luxury,38,38,33,29,18,23,14,11,99,107,120958,122761,119077,120728,58,42,Zomato Better,Rooftop; Parking; Vegan Options; WiFi,4,TRUE,FALSE,FALSE,04-06-2024,710,Normal,Normal,Normal,Normal
REST001367,Restaurant_1367,Pune,Pune_Locality_15,Fine Dine,Fast Food,9.5,11:00,22:00,3054,4,1152,3.7,2032,3.85,1292,Luxury,67,67,38,42,15,17,11,15,170,157,186694,168360,180999,163101,46,54,Swiggy Better,Private Room; Outdoor Seating; Bar; Alcohol; Vegan Options; Parking,6,TRUE,TRUE,FALSE,12-07-2017,3229,Normal,Normal,Normal,Normal
REST001368,Restaurant_1368,Pune,Pune_Locality_20,Fine Dine,Lebanese,12.4,11:00,22:00,1956,3.7,1602,3.9,184,3.8,1231,Luxury,82,82,52,51,16,15,8,15,140,148,144765,154859,139025,148791,44,56,Zomato Better,Private Room; Dessert Bar; Family Friendly; Bar; Dine-in; Outdoor Seating; AC,7,FALSE,TRUE,TRUE,27-07-2020,2118,Normal,Normal,Normal,Normal
REST001369,Restaurant_1369,Pune,Pune_Locality_10,Fine Dine,Multi-Cuisine,8.6,09:00,22:00,2286,4.1,873,4.7,646,4.4,1112,Premium,63,63,40,42,15,17,25,22,161,185,152177,170747,147105,164920,47,53,Zomato Better,Outdoor Seating; Bar; Rooftop; Dessert Bar; Alcohol; Private Room; Smoking Area,7,TRUE,TRUE,TRUE,17-08-2025,271,Normal,Normal,Normal,Normal
REST001370,Restaurant_1370,Pune,Pune_Locality_15,Food Truck,Street Food,4.4,11:00,22:00,1494,4.1,1723,4.8,3431,4.45,176,Budget,42,42,29,37,21,21,18,39,118,138,16406,19187,13928,16289,55,45,Zomato Better,Dessert Bar; Outdoor Seating; AC; Parking; Bar; Family Friendly,6,TRUE,TRUE,FALSE,30-09-2021,1688,Normal,Normal,Normal,Normal
REST001371,Restaurant_1371,Pune,Pune_Locality_9,Food Truck,Mexican,10.6,12:00,23:00,418,3.8,1465,4.4,2921,4.1,1058,Premium,73,73,43,33,22,22,13,14,96,111,79223,91601,75719,87550,51,49,Zomato Better,Outdoor Seating; Bar; AC; Dessert Bar; Vegan Options,5,TRUE,TRUE,FALSE,18-02-2017,3373,Normal,Normal,Normal,Normal
REST001372,Restaurant_1372,Pune,Pune_Locality_14,Fine Dine,Italian; Mughlai,7.4,08:00,23:00,1052,4.4,2359,4.2,3454,4.3,1162,Premium,57,57,47,39,14,17,10,16,151,144,150897,138882,146593,134778,41,59,Swiggy Better,Bar; Live Music; Takeaway; Vegan Options; Private Room; WiFi; AC,7,FALSE,TRUE,FALSE,19-04-2024,756,Normal,Normal,Normal,Normal
REST001373,Restaurant_1373,Pune,Pune_Locality_8,Qsr (Quick Service),Thai; South Indian,13.9,12:00,23:00,1255,3.6,1702,4.4,4437,4,1333,Luxury,89,89,55,56,19,19,10,24,189,232,204068,250497,195658,240173,64,36,Zomato Better,Parking; Takeaway; Smoking Area,3,FALSE,FALSE,TRUE,20-09-2016,3524,Normal,Normal,Normal,Normal
REST001374,Restaurant_1374,Pune,Pune_Locality_1,Cloud Kitchen,Bakery,12.4,08:00,23:00,859,4.7,1200,4,3810,4.35,331,Mid-Range,82,82,44,54,24,23,36,22,315,268,79241,68305,66326,57317,70,30,Swiggy Better,Smoking Area; Family Friendly; Bar; WiFi; Private Room; AC; Outdoor Seating,7,TRUE,FALSE,TRUE,05-01-2026,130,Normal,Normal,Normal,Normal
REST001375,Restaurant_1375,Pune,Pune_Locality_9,Cafe,Japanese,7.3,10:00,22:00,3132,3.8,1560,4.1,1016,3.95,1400,Luxury,56,56,44,46,18,22,7,17,195,210,223860,229320,218400,223440,64,36,Zomato Better,Alcohol; Rooftop; Bar; Dine-in,4,FALSE,TRUE,TRUE,19-05-2022,1457,Normal,Normal,Normal,Normal
REST001376,Restaurant_1376,Pune,Pune_Locality_4,Cafe,Korean,13.7,09:00,23:00,1506,3.9,4426,4.1,1355,4,801,Premium,88,88,46,50,18,19,5,11,169,178,111002,115488,103566,107656,63,37,Zomato Better,Parking; AC; Live Music; Dine-in,4,TRUE,TRUE,TRUE,16-08-2020,2098,Normal,Normal,Normal,Normal
REST001377,Restaurant_1377,Pune,Pune_Locality_10,Cloud Kitchen,Multi-Cuisine,13.1,09:00,23:00,67,3.4,3125,3.7,2961,3.55,1057,Premium,85,85,58,56,26,26,6,8,205,224,160346,175208,151634,165688,65,35,Zomato Better,Rooftop; Bar; Smoking Area; Parking,4,TRUE,FALSE,FALSE,08-05-2024,737,Normal,Normal,Normal,Normal
REST001378,Restaurant_1378,Pune,Pune_Locality_7,Food Truck,Mughlai,4.8,07:00,22:00,1613,4.1,2971,4.5,4469,4.3,1049,Premium,44,44,37,40,19,20,16,32,120,131,101962,109935,99322,107053,58,42,Zomato Better,Takeaway; AC; Live Music; Rooftop,4,TRUE,FALSE,TRUE,11-12-2021,1616,Normal,Normal,Normal,Normal
REST001379,Restaurant_1379,Pune,Pune_Locality_13,Fine Dine,Multi-Cuisine,14.5,11:00,22:00,653,4,3329,4.3,2562,4.15,1396,Luxury,92,92,62,56,17,15,12,12,130,140,150628,166124,144648,159684,44,56,Zomato Better,Rooftop; Live Music; WiFi; Dessert Bar; Private Room; Dine-in,6,TRUE,TRUE,TRUE,08-08-2025,280,Normal,Normal,Normal,Normal
REST001380,Restaurant_1380,Pune,Pune_Locality_13,Cloud Kitchen,Mexican,6.8,08:00,23:00,3109,3.8,602,4.3,2386,4.05,155,Budget,54,54,34,37,28,28,7,15,325,367,36270,40957,27495,31048,67,33,Zomato Better,Parking; Takeaway; Rooftop; Private Room; Dessert Bar; Dine-in; Alcohol,7,FALSE,FALSE,TRUE,24-05-2025,356,Normal,Normal,Normal,Normal
REST001381,Restaurant_1381,Pune,Pune_Locality_2,Cloud Kitchen,Mexican; Biryani,3.1,07:00,23:00,1625,3.9,861,4,3632,3.95,686,Mid-Range,35,35,27,28,26,23,11,14,286,293,145185,154768,140180,149640,65,35,Zomato Better,WiFi; Takeaway; Dine-in; AC; Bar,5,FALSE,FALSE,FALSE,15-09-2022,1338,Normal,Normal,Normal,Normal
REST001382,Restaurant_1382,Pune,Pune_Locality_12,Casual Dining,Continental; Mexican,1.3,12:00,23:00,757,4.2,4309,4.2,4697,4.2,549,Mid-Range,30,30,22,34,17,17,12,10,208,208,94779,94779,91659,91659,53,47,Balanced,Family Friendly; Rooftop; Outdoor Seating; Vegan Options; Alcohol; Parking; Dine-in; Private Room,8,TRUE,TRUE,TRUE,29-05-2022,1447,Normal,Normal,Normal,Normal
REST001383,Restaurant_1383,Pune,Pune_Locality_9,Cloud Kitchen,Mexican,8.3,08:00,22:00,988,4.1,670,3.5,2096,3.8,1082,Premium,61,61,37,39,27,23,15,9,279,238,220370,198287,211861,191028,60,40,Swiggy Better,Outdoor Seating; Smoking Area; Dine-in; Private Room; Alcohol; Dessert Bar; Takeaway,7,FALSE,TRUE,FALSE,03-10-2025,224,Normal,Normal,Normal,Normal
REST001384,Restaurant_1384,Pune,Pune_Locality_18,Casual Dining,Italian; Mediterranean,0.6,08:00,23:00,3369,3.8,382,3.8,2693,3.8,266,Budget,30,30,22,26,19,23,6,8,249,249,53649,51000,49914,47265,51,49,Swiggy Better,WiFi; Live Music; Dine-in; Private Room; Outdoor Seating; Parking; Rooftop,7,TRUE,FALSE,FALSE,24-06-2023,1056,Normal,Normal,Normal,Normal
REST001385,Restaurant_1385,Pune,Pune_Locality_17,Casual Dining,Cafe,14.4,07:00,22:00,1241,3.6,2114,4,1734,3.8,1370,Luxury,92,92,50,51,20,19,13,10,189,210,207144,233037,198450,223377,53,47,Zomato Better,Live Music; Dine-in; Alcohol; AC,4,FALSE,TRUE,FALSE,24-01-2023,1207,Normal,Normal,Normal,Normal
REST001386,Restaurant_1386,Pune,Pune_Locality_2,Cafe,Cafe; Korean,8,07:00,23:00,3356,4.7,2241,3.9,4197,4.3,1164,Premium,60,60,38,37,19,20,26,12,246,204,231938,189964,224558,183844,46,54,Swiggy Better,Outdoor Seating; Takeaway; Dine-in; Vegan Options; Rooftop; Family Friendly,6,FALSE,FALSE,FALSE,28-05-2023,1083,Normal,Normal,Normal,Normal
REST001387,Restaurant_1387,Pune,Pune_Locality_3,Food Truck,Cafe,7.3,09:00,22:00,2014,4.6,2930,4.1,3241,4.35,1231,Luxury,56,56,37,34,23,19,35,16,140,125,132701,124638,128781,121138,51,49,Swiggy Better,WiFi; Rooftop; Smoking Area; Vegan Options; AC; Dessert Bar,6,FALSE,TRUE,TRUE,29-04-2021,1842,Normal,Normal,Normal,Normal
REST001388,Restaurant_1388,Pune,Pune_Locality_2,Casual Dining,Mediterranean,11.6,10:00,23:00,3516,4,875,4,4460,4,153,Budget,78,78,50,53,21,19,14,19,266,266,32151,32965,21777,22591,43,57,Zomato Better,WiFi; Live Music; Vegan Options,3,TRUE,FALSE,FALSE,22-12-2024,509,Normal,Normal,Normal,Normal
REST001389,Restaurant_1389,Pune,Pune_Locality_11,Fine Dine,Continental,7.5,09:00,22:00,1836,3.8,4602,3.6,2382,3.7,1294,Luxury,57,57,43,38,15,14,13,6,142,135,156185,150233,152138,146385,51,49,Swiggy Better,Parking; Outdoor Seating; WiFi; Dessert Bar; Alcohol; Takeaway,6,TRUE,FALSE,FALSE,21-07-2023,1029,Normal,Normal,Normal,Normal
REST001390,Restaurant_1390,Pune,Pune_Locality_17,Cloud Kitchen,Desserts,3.8,08:00,22:00,2541,4.1,2941,4.5,1978,4.3,1377,Luxury,39,39,27,38,24,25,21,26,331,363,346398,374888,339943,367809,73,27,Zomato Better,Vegan Options; Rooftop; Alcohol; Family Friendly,4,TRUE,FALSE,TRUE,21-05-2018,2916,Outlier,Outlier,Normal,Normal
REST001391,Restaurant_1391,Pune,Pune_Locality_20,Fine Dine,Chinese,7.6,09:00,23:00,2978,4.3,4019,4,1662,4.15,1489,Luxury,58,58,34,41,16,16,23,24,181,168,226387,210127,221138,205255,44,56,Swiggy Better,Takeaway; Vegan Options; WiFi; Parking; AC; Bar; Family Friendly,7,FALSE,TRUE,FALSE,15-06-2019,2526,Normal,Normal,Normal,Normal
REST001392,Restaurant_1392,Pune,Pune_Locality_9,Fine Dine,South Indian; Biryani,0.8,08:00,23:00,1955,3.2,4765,3.8,801,3.5,254,Budget,30,30,18,25,13,16,10,11,121,144,26738,30723,24923,28563,44,56,Zomato Better,Dessert Bar; WiFi; Live Music; Dine-in; Family Friendly; Outdoor Seating; Takeaway,7,FALSE,FALSE,TRUE,18-04-2017,3314,Normal,Normal,Normal,Normal
REST001393,Restaurant_1393,Pune,Pune_Locality_19,Cafe,Mexican; Korean,2,11:00,23:00,1341,4.2,2534,4.4,584,4.3,393,Mid-Range,30,30,35,30,23,23,23,24,178,187,53864,56588,51194,53783,52,48,Zomato Better,Outdoor Seating; AC; Parking,3,FALSE,TRUE,TRUE,17-02-2020,2279,Normal,Normal,Normal,Normal
REST001394,Restaurant_1394,Pune,Pune_Locality_4,Food Truck,Continental; Korean,2.9,11:00,23:00,2039,4.2,4740,3.9,4781,4.05,281,Budget,34,34,27,27,19,21,21,15,128,119,29134,26416,26958,24393,58,42,Swiggy Better,Rooftop; Parking; Private Room; Live Music; Family Friendly; Bar; Dine-in,7,FALSE,TRUE,FALSE,06-03-2021,1896,Normal,Normal,Normal,Normal
REST001395,Restaurant_1395,Pune,Pune_Locality_12,Casual Dining,Italian,8.7,07:00,23:00,2053,4.2,2102,3.6,2101,3.9,1271,Luxury,63,63,39,33,19,17,18,5,242,207,249141,218370,241518,211850,44,56,Swiggy Better,Parking; AC; Dine-in; Outdoor Seating; Live Music; Takeaway,6,TRUE,FALSE,TRUE,14-10-2022,1309,Normal,Normal,Normal,Normal
REST001396,Restaurant_1396,Pune,Pune_Locality_19,Cloud Kitchen,Vietnamese,6.5,08:00,22:00,3063,3.9,2714,3.5,2512,3.7,465,Mid-Range,52,52,34,38,28,26,14,14,332,298,111153,102541,102521,94793,60,40,Swiggy Better,Smoking Area; Private Room; Parking; Takeaway,4,FALSE,TRUE,FALSE,06-03-2017,3357,Normal,Normal,Normal,Normal
REST001397,Restaurant_1397,Pune,Pune_Locality_9,Cloud Kitchen,Lebanese; Mughlai,7,11:00,23:00,1530,4.3,2003,3.5,3977,3.9,287,Budget,55,55,47,33,28,26,14,10,312,254,64471,53944,55891,46959,61,39,Swiggy Better,Bar; Vegan Options; Dine-in; AC; Family Friendly; Dessert Bar; Takeaway; Parking,8,TRUE,FALSE,TRUE,07-04-2026,38,Normal,Normal,Normal,Normal
REST001398,Restaurant_1398,Pune,Pune_Locality_9,Cloud Kitchen,Seafood; North Indian,1.4,09:00,23:00,676,4.1,2414,4,1000,4.05,561,Mid-Range,30,30,31,24,25,24,25,10,268,262,112761,111706,108741,107776,63,37,Swiggy Better,Takeaway; Outdoor Seating; Family Friendly; Vegan Options; Rooftop; Smoking Area,6,FALSE,FALSE,FALSE,25-11-2023,902,Normal,Normal,Normal,Normal
REST001399,Restaurant_1399,Pune,Pune_Locality_6,Fine Dine,Mexican; Seafood,15,08:00,22:00,1908,3.9,4497,3.7,834,3.8,1147,Premium,95,95,59,52,18,13,12,5,147,140,138259,139704,131276,133054,46,54,Zomato Better,Bar; Parking; WiFi; Live Music,4,TRUE,FALSE,TRUE,09-02-2019,2652,Normal,Normal,Normal,Normal
REST001400,Restaurant_1400,Pune,Pune_Locality_10,Food Truck,Chinese,14.9,10:00,22:00,1147,3.9,2326,4.1,3155,4,1107,Premium,94,94,60,54,17,18,14,10,108,113,99231,102574,94155,97263,65,35,Zomato Better,Bar; Takeaway; Parking; Smoking Area; Rooftop; Dine-in,6,TRUE,FALSE,TRUE,25-07-2025,294,Normal,Normal,Normal,Normal
REST001401,Restaurant_1401,Pune,Pune_Locality_8,Qsr (Quick Service),North Indian; Multi-Cuisine,1.9,08:00,22:00,583,4.3,3154,3.4,3606,3.85,1041,Premium,30,30,25,31,19,21,15,9,208,165,175387,135694,172267,133219,58,42,Swiggy Better,Dessert Bar; Smoking Area; Takeaway; Bar,4,FALSE,FALSE,FALSE,22-10-2023,936,Normal,Normal,Normal,Normal
REST001402,Restaurant_1402,Pune,Pune_Locality_14,Casual Dining,Fast Food; Thai,13.7,11:00,22:00,1940,3.4,1974,4.6,4264,4,215,Budget,88,88,57,50,18,22,12,37,193,262,34025,43937,25533,32409,43,57,Zomato Better,Alcohol; AC; WiFi; Parking; Bar; Dessert Bar; Outdoor Seating; Private Room,8,TRUE,FALSE,TRUE,13-12-2024,518,Normal,Normal,Normal,Normal
REST001403,Restaurant_1403,Pune,Pune_Locality_12,Cloud Kitchen,North Indian; Pan-Asian,14.7,09:00,22:00,64,3.7,4614,3.7,3274,3.7,1238,Luxury,93,93,45,54,23,23,15,14,223,223,212576,212576,202207,202207,61,39,Balanced,Private Room; Smoking Area; Bar; Alcohol; Vegan Options; AC; Outdoor Seating,7,FALSE,FALSE,TRUE,06-08-2019,2474,Normal,Normal,Normal,Normal
REST001404,Restaurant_1404,Pune,Pune_Locality_1,Cloud Kitchen,Cafe,1,08:00,23:00,2684,3.9,725,3.9,3963,3.9,1352,Luxury,30,30,30,23,22,26,12,13,320,320,337459,320153,332659,315353,74,26,Swiggy Better,Vegan Options; Parking; Live Music; Takeaway; Outdoor Seating,5,FALSE,TRUE,FALSE,17-04-2023,1124,Normal,Normal,Normal,Normal
REST001405,Restaurant_1405,Pune,Pune_Locality_3,Qsr (Quick Service),Thai; Biryani,9.6,10:00,22:00,2047,4.7,3425,4.6,740,4.65,962,Premium,68,68,43,48,23,22,33,30,270,265,199999,198845,190819,189835,51,49,Swiggy Better,Outdoor Seating; Rooftop; Smoking Area; Private Room,4,FALSE,FALSE,TRUE,06-11-2025,190,Normal,Normal,Normal,Normal
REST001406,Restaurant_1406,Pune,Pune_Locality_4,Fine Dine,Italian,2.9,10:00,22:00,2981,3.6,366,3.7,4561,3.65,1381,Luxury,34,34,36,25,17,18,13,15,152,156,174226,176657,171642,174005,44,56,Zomato Better,Bar; Private Room; Smoking Area; Takeaway; Outdoor Seating; AC; Alcohol; Rooftop,8,FALSE,TRUE,TRUE,13-03-2026,63,Normal,Normal,Normal,Normal
REST001407,Restaurant_1407,Pune,Pune_Locality_18,Food Truck,North Indian,12.2,07:00,23:00,2520,4.5,4170,3.3,352,3.9,1269,Luxury,81,81,50,50,21,17,21,13,145,106,145363,111646,139491,107353,49,51,Swiggy Better,Takeaway; Bar; Private Room; Dine-in; Parking; AC; Live Music; Dessert Bar,8,FALSE,TRUE,TRUE,04-03-2019,2629,Normal,Normal,Normal,Normal
REST001408,Restaurant_1408,Pune,Pune_Locality_14,Fine Dine,Cafe; Italian,10.7,09:00,23:00,2358,4.2,625,4,1326,4.1,745,Premium,73,73,57,39,17,13,13,14,166,158,102646,102407,96587,96640,52,48,Zomato Better,Dessert Bar; Bar; Private Room; Parking; Vegan Options; Alcohol; Live Music; AC,8,TRUE,TRUE,FALSE,28-02-2021,1902,Normal,Normal,Normal,Normal
